SKU,Order,Delivery Date,Quantity
34992519,6537058,2014-09-07,1
34992519,6632859,2014-08-10,1
34992519,6696943,2014-07-21,1
34992519,7881999,2014-06-14,1
34992519,6458225,2014-09-21,1
34992519,6681794,2014-08-05,1
34992519,7929237,2014-06-09,1
34992519,6485283,2014-09-28,1
34992519,6790823,2014-06-23,1
34992519,6582141,2014-09-02,1
34992519,6456195,2014-09-20,1
34992519,6525941,2014-09-04,1
34992519,6681403,2014-08-04,1
34992519,6741996,2014-07-16,1
34992519,6791454,2014-06-22,1
34992519,7911239,2014-06-02,1
34992519,6705727,2014-07-25,1
34992519,8093112,2014-04-08,1
34992519,6525491,2014-09-04,1
34992519,7912586,2014-06-03,1
34992519,6623979,2014-08-06,1
34992519,7963839,2014-05-05,1
34992519,6488139,2014-09-11,1
34992519,6560016,2014-08-27,1
34992519,7905090,2014-06-01,1
34992519,6785152,2014-06-20,1
34992519,7943537,2014-05-22,1
34992519,6551428,2014-09-10,1
34992519,6760731,2014-07-02,1
34992519,6633721,2014-08-09,1
34992519,6600124,2014-08-19,1
34992519,8056987,2014-04-21,1
34992519,6682340,2014-08-05,1
34992519,7866144,2014-06-09,1
34992519,6651783,2014-08-15,1
34992519,8025763,2014-05-04,1
34992519,6762969,2014-07-03,1
34992519,6542733,2014-09-08,1
34992519,6726987,2014-07-12,1
34992519,6663268,2014-08-01,1
34992519,6532572,2014-09-06,1
34992519,8020993,2014-05-03,1
34992519,7866138,2014-06-08,1
34992519,6489863,2014-09-12,1
34992519,6686616,2014-07-19,1
34992519,8073673,2014-04-02,1
34992519,6621156,2014-08-06,1
34992519,6530448,2014-09-06,1
34992519,6600448,2014-08-19,1
34992519,6527022,2014-09-05,1
34992519,6470178,2014-09-24,1
34992519,6702202,2014-07-23,1
34992519,6646524,2014-08-13,1
34992519,8014860,2014-04-30,1
34992519,6448070,2014-10-06,1
34992519,6528231,2014-09-05,1
34992519,6715605,2014-07-28,1
34992519,7930249,2014-05-17,1
34992519,6718620,2014-07-09,1
34992519,7884935,2014-06-16,1
34992519,6720625,2014-07-10,1
34992519,6775527,2014-07-06,1
34992519,6723923,2014-07-11,1
34992519,7905571,2014-06-01,1
34992519,7903904,2014-05-31,1
34992519,6607531,2014-08-21,1
34992519,6606090,2014-08-22,1
34992519,6520415,2014-09-20,1
34992519,8019346,2014-05-02,1
34992519,6596477,2014-08-18,1
34992519,6494434,2014-09-14,1
34992519,6665627,2014-08-01,1
34992519,7929055,2014-06-08,1
34992519,7871505,2014-06-10,1
34992519,6712648,2014-07-27,1
34992519,6657397,2014-07-31,1
34992519,6756472,2014-07-01,1
34992519,6548791,2014-09-10,1
34992519,6622205,2014-08-06,1
34992519,6486036,2014-09-29,1
34992519,7952012,2014-05-26,1
34992519,6614627,2014-08-24,1
34992519,6448903,2014-10-06,1
34992519,6590116,2014-08-17,1
34992519,7970409,2014-05-07,1
34992519,6595539,2014-08-17,1
34992519,6691678,2014-07-20,1
34992519,6564037,2014-08-28,1
34992519,6721293,2014-07-09,1
34992519,7927923,2014-06-07,1
34992519,6778834,2014-07-07,1
34992519,6599932,2014-08-19,1
34992519,6815045,2014-06-29,1
34992519,6517077,2014-09-19,1
34992519,8089203,2014-04-06,1
34992519,6631124,2014-08-08,1
34992519,6522626,2014-09-03,1
34992519,6774155,2014-07-06,1
34992519,7944683,2014-05-23,1
34992519,6680040,2014-08-04,1
34992519,6587709,2014-08-15,1
34992519,6710282,2014-07-26,1
34992519,7992718,2014-05-16,1
34992519,6541022,2014-09-08,1
34992519,6608271,2014-08-22,1
34992519,6495068,2014-09-13,1
34992519,6550858,2014-09-11,1
34992519,7874070,2014-06-11,1
34992519,6585173,2014-09-02,1
34992519,6619390,2014-08-05,1
34992519,6524253,2014-09-04,1
34992519,6562329,2014-08-28,1
34992519,6630211,2014-08-08,1
34992519,7994974,2014-05-17,1
34992519,6748611,2014-07-18,1
34992519,8042741,2014-04-14,1
34992519,6736167,2014-07-14,1
34992519,6637502,2014-08-10,1
34992519,6596002,2014-08-18,1
34992519,6694014,2014-07-21,1
34992519,6727743,2014-07-12,1
34992519,6583778,2014-09-03,1
34992519,6607375,2014-08-21,1
34992519,6603527,2014-08-20,1
34992519,6494398,2014-09-13,1
34992519,6501437,2014-09-15,1
34992519,7915010,2014-06-04,1
34992519,6668126,2014-08-01,1
34992519,7871682,2014-06-10,1
34992519,6547989,2014-09-10,1
34992519,7985116,2014-05-13,1
34992519,6746472,2014-07-17,1
34992519,6463454,2014-09-22,1
34992519,7902730,2014-05-31,1
34992519,6750966,2014-06-29,1
34992519,7958143,2014-05-27,1
34992519,6459841,2014-09-21,1
34992519,6641083,2014-08-12,1
34992519,6534635,2014-09-07,1
34992519,6602753,2014-08-20,1
34992519,6546268,2014-09-09,1
34992519,6621803,2014-08-09,1
34992519,7956836,2014-05-27,1
34992519,6547572,2014-09-10,1
34992519,7897671,2014-05-29,1
34992522,7894086,2014-06-18,1
34992522,7928869,2014-06-08,1
34992522,6544095,2014-09-09,1
34992522,7869843,2014-06-10,1
34992522,6568143,2014-08-29,1
34992522,6612577,2014-08-23,1
34992522,6556838,2014-08-26,1
34992522,6511987,2014-09-17,1
34992522,6428153,2014-10-01,1
34992522,6458225,2014-09-21,1
34992522,6761259,2014-07-02,1
34992522,6555346,2014-08-25,1
34992522,6462539,2014-09-22,1
34992522,6680090,2014-08-04,1
34992522,7893632,2014-06-17,1
34992522,7931623,2014-05-17,1
34992522,6790823,2014-06-23,1
34992522,6557157,2014-08-26,1
34992522,6520638,2014-09-20,1
34992522,7932671,2014-05-18,1
34992522,6510261,2014-09-17,1
34992522,6730199,2014-07-12,1
34992522,6581327,2014-09-02,1
34992522,6464747,2014-09-22,1
34992522,7953668,2014-05-26,1
34992522,7896472,2014-06-19,1
34992522,8031033,2014-04-09,1
34992522,6756440,2014-07-01,1
34992522,7883372,2014-06-14,1
34992522,8082519,2014-04-04,1
34992522,6789285,2014-06-21,1
34992522,6621860,2014-08-06,1
34992522,6623488,2014-08-06,1
34992522,7999228,2014-04-24,1
34992522,7921479,2014-06-05,1
34992522,6533707,2014-09-06,1
34992522,6476595,2014-09-26,1
34992522,6576540,2014-09-01,1
34992522,6486433,2014-09-29,1
34992522,7956953,2014-05-27,1
34992522,7999225,2014-04-28,1
34992522,6459268,2014-09-21,1
34992522,8043240,2014-04-14,1
34992522,7871377,2014-06-10,1
34992522,6794284,2014-06-23,1
34992522,6582548,2014-09-02,1
34992522,7925339,2014-06-07,1
34992522,8021668,2014-05-03,1
34992522,6590320,2014-08-16,1
34992522,6444799,2014-10-05,1
34992522,7864842,2014-06-08,1
34992522,7865238,2014-06-09,1
34992522,6710753,2014-07-27,1
34992522,8024890,2014-05-04,1
34992522,7988402,2014-05-14,1
34992522,6548652,2014-09-10,1
34992522,6814079,2014-06-29,1
34992522,8030422,2014-04-09,1
34992522,6776332,2014-07-06,1
34992522,8011456,2014-04-29,1
34992522,6776847,2014-07-07,1
34992522,7874602,2014-06-11,1
34992522,6669337,2014-08-02,1
34992522,6582693,2014-09-02,1
34992522,6663454,2014-07-31,1
34992522,7919843,2014-06-06,1
34992522,8003939,2014-04-26,1
34992522,8017064,2014-05-02,1
34992522,6456065,2014-09-20,1
34992522,6425780,2014-09-30,1
34992522,6510831,2014-09-17,1
34992522,6724464,2014-07-11,1
34992522,6771110,2014-07-06,1
34992522,7987934,2014-05-14,1
34992522,8033606,2014-04-11,1
34992522,6479215,2014-09-27,1
34992522,7974232,2014-05-09,1
34992522,6786032,2014-06-20,1
34992522,7964689,2014-05-07,1
34992522,6691166,2014-07-20,1
34992522,7903253,2014-05-31,1
34992522,7992033,2014-05-16,1
34992522,6748300,2014-07-18,1
34992522,7878926,2014-06-13,1
34992522,6541839,2014-09-08,1
34992522,6781983,2014-07-08,1
34992522,6651783,2014-08-15,1
34992522,8021267,2014-05-03,1
34992522,6791260,2014-06-22,1
34992522,6639527,2014-08-11,1
34992522,6525537,2014-09-04,1
34992522,8086471,2014-04-05,1
34992522,6724940,2014-07-12,1
34992522,8018895,2014-05-03,1
34992522,6466839,2014-09-24,1
34992522,6762969,2014-07-03,1
34992522,6498660,2014-09-14,1
34992522,8008024,2014-04-28,1
34992522,6661289,2014-07-30,1
34992522,6680849,2014-08-05,1
34992522,6748897,2014-07-18,1
34992522,6501784,2014-09-15,1
34992522,6793326,2014-06-23,1
34992522,6505844,2014-09-16,1
34992522,7996761,2014-04-23,1
34992522,6591090,2014-08-17,1
34992522,6542020,2014-09-08,1
34992522,6660195,2014-07-31,1
34992522,7965556,2014-05-06,1
34992522,6645144,2014-08-13,1
34992522,6553779,2014-08-25,1
34992522,6563535,2014-08-28,1
34992522,7876837,2014-06-13,1
34992522,7881890,2014-06-14,1
34992522,7868843,2014-06-09,1
34992522,6445590,2014-10-06,1
34992522,6609162,2014-08-22,1
34992522,7979156,2014-05-11,1
34992522,8075070,2014-04-02,1
34992522,8091703,2014-04-07,1
34992522,7945964,2014-05-23,1
34992522,6660427,2014-07-30,1
34992522,7921733,2014-06-06,1
34992522,7911239,2014-06-02,1
34992522,6527022,2014-09-05,1
34992522,6604164,2014-08-21,1
34992522,7983424,2014-05-12,1
34992522,8029051,2014-04-08,1
34992522,7995257,2014-05-17,1
34992522,6602629,2014-08-21,1
34992522,6475606,2014-09-25,1
34992522,8007246,2014-04-28,1
34992522,6760731,2014-07-02,1
34992522,7898757,2014-05-30,1
34992522,8092359,2014-04-07,1
34992522,6424451,2014-09-30,1
34992522,7952773,2014-05-25,1
34992522,6626626,2014-08-09,1
34992522,7955370,2014-05-27,1
34992522,6571073,2014-08-30,1
34992522,6628686,2014-08-09,1
34992522,8091394,2014-04-08,1
34992522,6531149,2014-09-06,1
34992522,6603550,2014-08-20,1
34992522,6761058,2014-07-03,1
34992522,6616603,2014-08-24,1
34992522,8083357,2014-04-04,1
34992522,6749869,2014-07-18,1
34992522,7952995,2014-05-26,1
34992522,7998907,2014-04-24,1
34992522,7966612,2014-05-06,1
34992522,6718618,2014-07-09,1
34992522,6597365,2014-08-18,1
34992522,7927612,2014-06-07,1
34992522,6752318,2014-06-30,1
34992522,6565677,2014-08-28,1
34992522,7898446,2014-05-30,1
34992522,6448070,2014-10-06,1
34992522,6740648,2014-07-15,1
34992522,7888077,2014-06-16,1
34992522,7923682,2014-06-06,1
34992522,6752411,2014-06-30,1
34992522,8090917,2014-04-07,1
34992522,6600529,2014-08-19,1
34992522,8031467,2014-04-09,1
34992522,6580665,2014-09-02,1
34992522,6667481,2014-08-01,1
34992522,6549397,2014-09-10,1
34992522,6592059,2014-08-16,1
34992522,6803191,2014-06-26,1
34992522,6649045,2014-08-14,1
34992522,7918976,2014-06-05,1
34992522,7934227,2014-05-19,1
34992522,6814661,2014-06-29,1
34992522,8018669,2014-05-01,1
34992522,7888508,2014-06-16,1
34992522,7941797,2014-05-21,1
34992522,6487689,2014-09-30,1
34992522,7990250,2014-05-15,1
34992522,6520329,2014-09-20,1
34992522,7878229,2014-06-14,1
34992522,8075694,2014-04-02,1
34992522,6746823,2014-07-18,1
34992522,6657397,2014-07-31,1
34992522,6570858,2014-08-30,1
34992522,6562329,2014-08-28,1
34992522,8032046,2014-04-10,1
34992522,6711441,2014-07-26,1
34992522,7964950,2014-05-06,1
34992522,8058394,2014-04-21,1
34992522,6465904,2014-09-23,1
34992522,6520415,2014-09-20,1
34992522,6473263,2014-09-25,1
34992522,8088911,2014-04-07,1
34992522,6482950,2014-09-28,1
34992522,7964040,2014-05-06,1
34992522,6429387,2014-10-01,1
34992522,6524435,2014-09-04,1
34992522,6695077,2014-07-21,1
34992522,6799297,2014-06-24,1
34992522,6655184,2014-07-29,1
34992522,7876363,2014-06-12,1
34992522,6487165,2014-09-29,1
34992522,6448903,2014-10-06,1
34992522,7985116,2014-05-13,1
34992522,6536234,2014-09-07,1
34992522,6723884,2014-07-11,1
34992522,7965769,2014-05-06,1
34992522,6797731,2014-06-24,1
34992522,6804362,2014-06-26,1
34992522,6752802,2014-06-30,1
34992522,8084159,2014-04-05,1
34992522,8083185,2014-04-04,1
34992522,6486036,2014-09-29,1
34992522,6612939,2014-08-23,1
34992522,6753691,2014-07-01,1
34992522,7924466,2014-06-06,1
34992522,6680040,2014-08-04,1
34992522,6503959,2014-09-15,1
34992522,6594372,2014-08-17,1
34992522,6749509,2014-07-19,1
34992522,6752813,2014-06-30,1
34992522,6637876,2014-08-11,1
34992522,8031203,2014-04-09,1
34992522,6717172,2014-07-27,1
34992522,6461206,2014-09-21,1
34992522,6623822,2014-08-07,1
34992522,7874396,2014-06-11,1
34992522,8030291,2014-04-09,1
34992522,6637107,2014-08-10,1
34992522,6748611,2014-07-18,1
34992522,6582729,2014-09-02,1
34992522,6591540,2014-08-17,1
34992522,7872666,2014-06-11,1
34992522,6696477,2014-07-21,1
34992522,6641135,2014-08-11,1
34992522,7873458,2014-06-10,1
34992522,7902001,2014-05-30,1
34992522,8029516,2014-04-09,1
34992522,6614639,2014-08-24,1
34992522,6569406,2014-08-31,1
34992522,6561179,2014-08-28,1
34992522,6564037,2014-08-28,1
34992522,7869479,2014-06-10,1
34992522,6760401,2014-07-02,1
34992522,6555009,2014-08-25,1
34992522,6735858,2014-07-14,1
34992522,6507242,2014-09-16,1
34992522,6537208,2014-09-07,1
34992522,6687607,2014-07-19,1
34992522,6429724,2014-10-02,1
34992522,6717120,2014-07-28,1
34992522,7922943,2014-06-06,1
34992522,6733307,2014-07-13,1
34992522,6423354,2014-09-29,1
34992522,7994974,2014-05-17,1
34992522,6627979,2014-08-07,1
34992522,6519011,2014-09-20,1
34992522,6599932,2014-08-19,1
34992522,6661167,2014-07-31,1
34992522,8017374,2014-05-01,1
34992522,8089203,2014-04-06,1
34992522,6483123,2014-09-28,1
34992522,6459912,2014-09-21,1
34992522,6798851,2014-06-24,1
34992522,6508188,2014-09-16,1
34992522,7952012,2014-05-26,1
34992522,6715742,2014-07-27,1
34992522,6561730,2014-08-27,1
34992522,6549241,2014-09-10,1
34992522,6539506,2014-09-08,1
34992522,7932743,2014-05-18,1
34992522,6627742,2014-08-08,1
34992522,6471966,2014-09-25,1
34992522,6530102,2014-09-06,1
34992522,8058377,2014-04-21,1
34992522,6714798,2014-07-27,1
34992522,8079386,2014-04-03,1
34992522,6549019,2014-09-10,1
34992522,6666494,2014-08-01,1
34992522,6623451,2014-08-06,1
34992522,7921677,2014-06-06,1
34992522,6487695,2014-09-29,1
34992522,6773182,2014-07-06,1
34992522,6653995,2014-07-28,1
34992522,6483947,2014-09-28,1
34992522,7947867,2014-05-23,1
34992522,6809297,2014-06-28,1
34992522,7981044,2014-05-11,1
34992522,6523940,2014-09-04,1
34992522,6564906,2014-08-28,1
34992522,6750850,2014-06-29,1
34992522,6461409,2014-09-21,1
34992522,6711833,2014-07-26,1
34992522,8034515,2014-04-12,1
34992522,6473912,2014-09-26,1
34992522,7906581,2014-06-01,1
34992522,6724951,2014-07-12,1
34992522,6510990,2014-09-17,1
34992522,6769248,2014-07-05,1
34992522,8086262,2014-04-05,1
34992522,7965792,2014-05-06,1
34992522,6461193,2014-09-21,1
34992522,6672553,2014-08-03,1
34992522,6771595,2014-07-06,1
34992522,6574182,2014-08-31,1
34992522,7890804,2014-06-16,1
34992522,8055922,2014-04-21,1
34992522,6737198,2014-07-14,1
34992522,6739857,2014-07-15,1
34992522,7904284,2014-05-31,1
34992522,8049729,2014-04-18,1
34992522,7980805,2014-05-11,1
34992522,6768228,2014-07-05,1
34992522,6438373,2014-10-05,1
34992522,6659015,2014-07-29,1
34992522,8050205,2014-04-18,1
34992522,6752435,2014-07-01,1
34992522,6604614,2014-08-20,1
34992522,6648063,2014-08-14,1
34992522,6680471,2014-08-04,1
34992522,6646263,2014-08-14,1
34992522,6691910,2014-07-20,1
34992522,6601612,2014-08-20,1
34992522,8035149,2014-04-11,1
34992522,6561013,2014-08-27,1
34992522,8092058,2014-04-07,1
34992522,7871682,2014-06-10,1
34992522,6642649,2014-08-12,1
34992522,6619620,2014-08-06,1
34992522,6655591,2014-07-29,1
34992522,6741284,2014-07-15,1
34992522,6696651,2014-07-21,1
34992522,7909654,2014-06-03,1
34992522,6638865,2014-08-11,1
34992522,7923141,2014-06-06,1
34992522,6783355,2014-06-19,1
34992522,6652705,2014-07-28,1
34992522,8014718,2014-04-30,1
34992522,6712648,2014-07-27,1
34992522,6741532,2014-07-15,1
34992522,6700325,2014-07-24,1
34992522,6513034,2014-09-18,1
34992522,6810350,2014-06-28,1
34992522,7875230,2014-06-11,1
34992522,8024541,2014-05-04,1
34992522,6703392,2014-07-24,1
34992522,6753443,2014-07-01,1
34992522,6631124,2014-08-08,1
34992522,7883729,2014-06-14,1
34992522,6628038,2014-08-09,1
34992522,6618443,2014-08-25,1
34992522,6711810,2014-07-26,1
34992522,6723838,2014-07-12,1
34992522,7887527,2014-06-15,1
34992522,6815045,2014-06-29,1
34992522,6647062,2014-08-14,1
34992522,6721293,2014-07-09,1
34992522,6533499,2014-09-07,1
34992522,7927923,2014-06-07,1
34992522,6434315,2014-10-02,1
34992522,6579183,2014-09-01,1
34992522,6752370,2014-06-30,1
34992522,6711873,2014-07-27,1
34992522,7929055,2014-06-08,1
34992522,6616987,2014-08-25,1
34992522,6578775,2014-09-01,1
34992522,6485601,2014-09-28,1
34992522,8018489,2014-05-01,1
34992522,6641254,2014-08-12,1
34992522,6422990,2014-09-30,1
34992522,6571335,2014-08-31,1
34992522,6508087,2014-09-16,1
34992522,7960402,2014-05-28,1
34992522,7874604,2014-06-11,1
34992522,7908114,2014-06-01,1
34992522,6718620,2014-07-09,1
34992522,6478584,2014-09-27,1
34992522,6664415,2014-07-31,1
34992527,7980646,2014-05-11,1
34992527,6654245,2014-07-28,1
34992527,6740153,2014-07-15,1
34992527,6687722,2014-07-19,1
34992527,6554898,2014-08-25,1
34992527,6652187,2014-07-28,1
34992527,6806805,2014-06-27,1
34992527,7880830,2014-06-14,1
34992527,7883709,2014-06-14,1
34992527,6444079,2014-10-06,1
34992527,7903876,2014-05-31,1
34992527,6547804,2014-09-10,1
34992527,6814615,2014-06-29,1
34992527,7895313,2014-06-19,1
34992527,6708670,2014-07-26,1
34992527,6751179,2014-06-30,1
34992527,6719411,2014-07-09,1
34992527,7985923,2014-05-13,1
34992527,6685986,2014-07-19,1
34992527,6772554,2014-07-06,1
34992527,6425309,2014-09-30,1
34992527,7959264,2014-05-28,1
34992527,6800110,2014-06-24,1
34992527,8077859,2014-04-02,1
34992527,6614319,2014-08-24,1
34992527,7892418,2014-06-17,1
34992527,6769681,2014-07-05,1
34992527,6763883,2014-07-03,1
34992527,6727930,2014-07-12,1
34992527,6606887,2014-08-22,1
34992527,7944210,2014-05-22,1
34992527,6676285,2014-08-03,1
34992527,6445824,2014-10-06,1
34992527,8078548,2014-04-03,1
34992527,6518530,2014-09-19,1
34992527,7890078,2014-06-17,1
34992527,6680473,2014-08-04,1
34992527,6556357,2014-08-25,1
34992527,7976313,2014-05-10,1
34992527,6715109,2014-07-27,1
34992527,6570394,2014-08-30,1
34992527,6505380,2014-09-15,1
34992527,8018933,2014-05-01,1
34992527,7884629,2014-06-14,1
34992527,7954249,2014-05-26,1
34992527,7984651,2014-05-13,1
34992527,7907686,2014-06-02,1
34992527,7933617,2014-05-18,1
34992527,6510604,2014-09-17,1
34992527,6737452,2014-07-14,1
34992527,7966203,2014-05-06,1
34992527,6684811,2014-07-18,1
34992527,6546784,2014-09-09,1
34992527,6613390,2014-08-24,1
34992527,6464305,2014-09-22,1
34992527,7875493,2014-06-11,1
34992527,6717390,2014-07-28,1
34992527,8083613,2014-04-05,1
34992527,6798024,2014-06-23,1
34992527,6471901,2014-09-25,1
34992527,6558149,2014-08-26,1
34992527,6723344,2014-07-10,1
34992527,6796952,2014-06-23,1
34992527,8038400,2014-04-13,1
34992527,6802610,2014-06-26,1
34992527,6727499,2014-07-11,1
34992527,7972809,2014-05-08,1
34992527,7983663,2014-05-15,1
34992527,7865960,2014-06-09,1
34992527,6627393,2014-08-08,1
34992527,6635181,2014-08-10,1
34992527,7968251,2014-05-07,1
34992527,6609961,2014-08-22,1
34992527,6457102,2014-09-20,1
34992527,6477007,2014-09-27,1
34992527,7954974,2014-05-26,1
34992527,7873905,2014-06-11,1
34992527,7958034,2014-05-27,1
34992527,7900118,2014-05-30,1
34992527,6471329,2014-09-24,1
34992527,6431865,2014-10-02,1
34992527,8019430,2014-05-03,1
34992527,6702773,2014-07-23,1
34992527,6553779,2014-08-25,1
34992527,7888657,2014-06-16,1
34992527,7965214,2014-05-06,1
34992527,6487670,2014-09-29,1
34992527,7885977,2014-06-15,1
34992527,7946896,2014-05-24,1
34992527,6704443,2014-07-24,1
34992527,7964108,2014-05-05,1
34992527,6464767,2014-09-22,1
34992527,6702519,2014-07-28,1
34992527,7973386,2014-05-09,1
34992527,6561336,2014-08-27,1
34992527,6744562,2014-07-16,1
34992527,8080190,2014-04-03,1
34992527,6808207,2014-06-27,1
34992527,7869641,2014-06-10,1
34992527,8083828,2014-04-05,1
34992527,7880460,2014-06-13,1
34992527,6620139,2014-08-06,1
34992527,6478858,2014-10-01,1
34992527,8022807,2014-05-03,1
34992527,6572623,2014-08-31,1
34992527,6668020,2014-08-01,1
34992527,6799286,2014-06-24,1
34992527,8055529,2014-04-20,1
34992527,6754212,2014-07-02,1
34992527,6460817,2014-09-21,1
34992527,7945205,2014-05-22,1
34992527,6775263,2014-07-06,1
34992527,6676677,2014-08-03,1
34992527,6743908,2014-07-16,1
34992527,6546294,2014-09-09,1
34992527,6430875,2014-10-02,1
34992527,6740775,2014-07-15,1
34992527,7875230,2014-06-11,1
34992527,6752359,2014-06-30,1
34992527,6732582,2014-07-13,1
34992527,6716561,2014-07-28,1
34992527,6728165,2014-07-12,1
34992527,6748494,2014-07-19,1
34992527,6439942,2014-10-05,1
34992527,7960856,2014-05-29,1
34992527,7908788,2014-06-02,1
34992527,6730710,2014-07-13,1
34992527,6700701,2014-07-23,1
34992527,6750592,2014-06-29,1
34992527,6680017,2014-08-04,1
34992527,6734543,2014-07-14,1
34992527,6716893,2014-07-28,1
34992527,7983470,2014-05-13,1
34992527,6518880,2014-09-20,1
34992527,6559164,2014-08-27,1
34992527,7914110,2014-06-03,1
34992527,6466108,2014-09-23,1
34992527,6609164,2014-08-22,1
34992527,6465349,2014-09-23,1
34992527,6514758,2014-09-18,1
34992527,6575841,2014-09-01,1
34992527,6716467,2014-07-28,1
34992527,6779875,2014-07-07,1
34992527,8042070,2014-04-14,1
34992527,8089247,2014-04-06,1
34992527,6461508,2014-09-21,1
34992527,6666080,2014-08-01,1
34992527,6752435,2014-07-01,1
34992527,6463024,2014-09-22,1
34992527,6575177,2014-09-01,1
34992527,6556219,2014-08-25,1
34992527,6528853,2014-09-05,1
34992527,6682044,2014-08-07,1
34992527,6812792,2014-06-29,1
34992527,7867415,2014-06-09,1
34992527,6572341,2014-08-31,1
34992527,6803191,2014-06-26,1
34992527,8042355,2014-04-14,1
34992527,8077126,2014-04-02,1
34992527,7886536,2014-06-15,1
34992527,7880870,2014-06-14,1
34992527,6438010,2014-10-04,1
34992527,8024082,2014-05-04,1
34992527,6533145,2014-09-06,1
34992527,6810643,2014-06-29,1
34992527,6538349,2014-09-07,1
34992527,6666494,2014-08-01,1
34992527,7951795,2014-05-25,1
34992527,6698801,2014-07-22,1
34992527,8032086,2014-04-09,1
34992527,6632357,2014-08-09,1
34992527,7966839,2014-05-07,1
34992527,6442739,2014-10-05,1
34992527,7951846,2014-05-25,1
34992527,7931213,2014-05-18,1
34992527,7943578,2014-05-22,1
34992527,7985256,2014-05-13,1
34992527,6503683,2014-09-15,1
34992527,7877818,2014-06-12,1
34992527,7990036,2014-05-15,1
34992527,7880579,2014-06-13,1
34992527,7947060,2014-05-24,1
34992527,6503231,2014-09-15,1
34992527,7940538,2014-05-21,1
34992527,6628356,2014-08-08,1
34992527,6778630,2014-07-07,1
34992527,6505066,2014-09-15,1
34992527,6794155,2014-06-22,1
34992527,6634264,2014-08-10,1
34992527,8058394,2014-04-21,1
34992527,6575799,2014-08-31,1
34992527,6509780,2014-09-17,1
34992527,6799631,2014-06-25,1
34992527,6712546,2014-07-27,1
34992527,7940405,2014-05-21,1
34992527,6679619,2014-08-04,1
34992527,6625385,2014-08-07,1
34992527,6519011,2014-09-20,1
34992527,6718656,2014-07-09,1
34992527,6643383,2014-08-13,1
34992527,6423148,2014-09-29,1
34992527,8039716,2014-04-13,1
34992527,7880180,2014-06-13,1
34992534,7967336,2014-05-06,1
34992534,7953672,2014-05-26,1
34992534,7909653,2014-06-02,1
34992542,7995564,2014-04-23,1
34992542,8016039,2014-05-01,1
34992542,7917738,2014-06-04,1
34992542,7991697,2014-05-16,1
34992542,8016474,2014-05-01,1
34992542,7966771,2014-05-06,1
34992542,8038741,2014-04-13,1
34992542,7971496,2014-05-08,1
34992543,8007078,2014-04-27,1
34992543,8053335,2014-04-19,1
34992543,7910107,2014-06-01,1
34992543,7956688,2014-05-27,1
34992543,8049235,2014-04-18,1
34992543,7903732,2014-06-01,1
34992543,8018702,2014-05-01,1
34992543,8013570,2014-04-29,1
34992543,7908398,2014-06-02,1
34992543,7961116,2014-05-28,1
34992543,7962610,2014-05-29,1
34992543,8016465,2014-05-01,1
34992543,8018725,2014-05-01,1
34992543,8080332,2014-04-03,1
34992544,6638556,2014-08-10,1
34992544,6761061,2014-07-02,1
34992544,6667728,2014-08-03,1
34992544,8026565,2014-05-05,1
34992544,7923281,2014-06-06,1
34992544,6652343,2014-07-28,1
34992544,6594339,2014-08-17,1
34992544,6517618,2014-09-19,1
34992544,7986574,2014-05-14,1
34992544,7917606,2014-06-04,1
34992544,7946821,2014-05-23,1
34992544,6651785,2014-08-16,1
34992544,6673396,2014-08-03,1
34992544,8051736,2014-04-19,1
34992544,6702519,2014-07-28,1
34992544,7913008,2014-06-03,1
34992544,6759826,2014-07-03,1
34992544,7985253,2014-05-13,1
34992544,6457426,2014-09-21,1
34992544,6469814,2014-09-24,1
34992544,6656030,2014-07-29,1
34992544,6759324,2014-07-02,1
34992544,6651905,2014-07-28,1
34992544,7905955,2014-06-01,1
34992544,7864430,2014-06-09,1
34992544,6553414,2014-09-11,1
34992544,6713061,2014-07-27,1
34992544,6460817,2014-09-21,1
34992544,6699768,2014-07-22,1
34992544,6473791,2014-09-25,1
34992544,6794005,2014-06-22,1
34992544,6645368,2014-08-12,1
34992544,6636358,2014-08-10,1
34992544,6698567,2014-07-23,1
34992544,6624727,2014-08-07,1
34992544,6446526,2014-10-06,1
34992544,6592233,2014-08-17,1
34992544,6630981,2014-08-11,1
34992544,6497057,2014-09-14,1
34992544,7960406,2014-05-28,1
34992544,6461508,2014-09-21,1
34992544,7966078,2014-05-06,1
34992544,6461420,2014-09-21,1
34992544,6724409,2014-07-10,1
34992544,8017339,2014-05-01,1
34992544,8088029,2014-04-07,1
34992544,6719404,2014-07-09,1
34992544,7941443,2014-05-21,1
34992544,7908318,2014-06-01,1
34992544,6511252,2014-09-17,1
34992544,6781501,2014-07-08,1
34992544,6786390,2014-06-20,1
34992544,6716636,2014-07-28,1
34992544,6676652,2014-08-04,1
34992544,6695382,2014-07-21,1
34992544,6531491,2014-09-07,1
34992544,6462792,2014-09-22,1
34992544,6498257,2014-09-14,1
34992544,6664348,2014-08-01,1
34992544,8038144,2014-04-13,1
34992544,6778886,2014-07-08,1
34992544,7969047,2014-05-07,1
34992544,6634943,2014-08-10,1
34992544,6659824,2014-07-30,1
34992544,6512438,2014-09-17,1
34992544,6520378,2014-09-20,1
34992544,8056934,2014-04-21,1
34992544,7936359,2014-05-20,1
34992544,6628061,2014-08-08,1
34992544,6705074,2014-07-24,1
